Stop_Code_LBSL,Bus_Stop_Code,Naptan_Atco,Stop_Name,Location_Easting,Location_Northing,Heading,Stop_Area,Virtual_Bus_Stop,Latitude,Longitude
33858,75993,490013055S,SUTHERLAND AVENUE,516573.0,181020.0,151.0,QS18,0.0,-0.3213786736647968,51.51608444853138
33859,55018,490003372N,SUTHERLAND AVENUE,516517.0,181076.0,319.0,QS18,0.0,-0.3221668623627481,51.516599294234894
33860,75327,490005399S,CLEVELAND ROAD,516452.0,181527.0,173.0,QS04,0.0,-0.3229543241129138,51.5206660825876
33861,75272,490005399N,CLEVELAND ROAD,516422.0,181647.0,352.0,QS04,0.0,-0.3233469108729341,51.52175077007403
33862,54028,490007441J,CLIFTON ROAD,514507.0,182241.0,87.0,QJ01,0.0,-0.3507434494957434,51.52748054996358
33863,74802,490004500N,DANE ROAD,516982.0,180524.0,75.0,Q805,0.0,-0.315651458602157,51.511542161633315
33864,77550,490015251P,DANE ROAD,516973.0,180508.0,255.0,Q805,0.0,-0.31578639380554036,51.511400222114894
33866,52131,4.90E+09,HANWELL BROADWAY,515634.0,180191.0,89.0,Q702,0.0,-0.33517671740449034,51.50882647840111
33867,50178,490013848EE,TURNHAM GREEN CHURCH,520595.0,178501.0,94.0,NG06,0.0,-0.26430341812194175,51.49260196703591
33869,54449,490005210HH,CHISWICK POLICE STATION,521027.0,178513.0,84.0,NG04,0.0,-0.2580797297429001,51.492617598737084
33871,58807,490005423GG,CLIFTON GARDENS,520789.0,178495.0,87.0,NG05,0.0,-0.2615124143487461,51.492506671958196
33873,73637,490004289B,BRENTFORD COUNTY COURT,517791.0,177528.0,239.0,NE17,0.0,-0.3049982101003219,51.48444762367499
33882,51752,490006625S,ERNEST AVENUE,532065.0,171849.0,156.0,4Q07,0.0,-0.10166152628111103,51.4302629973529
33891,56219,490003172A,ALL HALLOWS CHURCH,532987.0,181490.0,112.0,1D01,0.0,-0.0847813700184867,51.516686290768895
33892,47973,490007213M,GLEBE COURT,527690.0,168754.0,215.0,L708,0.0,-0.16567353549381458,51.40345013357571
33894,54136,490012711N,ST GERMANS PLACE,539957.0,176741.0,43.0,GH08,0.0,0.013723627183039594,51.47232996634945
33895,74593,490001306A,WALLINGTON STATION # / MANOR ROAD,528872.0,164104.0,167.0,J206,0.0,-0.15037571145374162,51.3613937278831
33896,51735,490014755N,HIGHFIELD ROAD,531755.0,193959.0,17.0,U704,0.0,-0.09785445896772797,51.62902619070694
3390,58980,490012979S,SUDBURY COURT ROAD,516479.0,186356.0,177.0,RN02,0.0,-0.32096872127959575,51.56406134515031
33905,57892,490003034W,JAMAICA ROAD / ABBEY STREET,534009.0,179541.0,305.0,3B03,0.0,-0.07080121196235398,51.498930604712186
33906,50766,490006091W,DOCKHEAD,533875.0,179654.0,306.0,3B02,0.0,-0.07268765886428916,51.49997778735708
33911,74732,490007549W1,MICHAEL GAYNOR CLOSE,515942.0,180264.0,254.0,Q704,0.0,-0.3307166686088699,51.50941952793465
33912,74862,490014412E,WESTCOMBE HILL POLICE STATION,540212.0,178265.0,113.0,GQ16,0.0,0.017997114013004845,51.485961426147014
33913,71153,490012775V,ST MARK'S CHURCH,540370.0,168565.0,89.0,FR12,0.0,0.016427976043297793,51.398758359149575
33917,74469,490007065B,FULWELL STATION #,514692.0,171892.0,193.0,MJ08,0.0,-0.3514350927968901,51.43442870527908
33918,49511,150005815E,CROSS ROAD,542844.0,191808.0,82.0,XG04,0.0,0.061371440141488015,51.60699511950564
3392,72453,490015197AA,NORTHWICK PARK HOSPITAL,516171.0,187562.0,175.0,S304,0.0,-0.32501183518060983,51.574963750325594
33921,49255,490005116E,CHESSINGTON COMMUNITY COLLEGE,517804.0,163257.0,83.0,KC03,0.0,-0.30954981948986376,51.35618202944318
33924,54427,490010689KB,GREAT TITCHFIELD STREET / PHOTOGRAPHERS GALLERY,529165.0,181256.0,265.0,0A04,0.0,-0.1399180999446965,51.51546940352034
33925,54049,490000200E,RUSSELL SQUARE STATION <>,530033.0,182042.0,55.0,8603,0.0,-0.12712624492230745,51.52233395860061
33926,55329,490000173OQ,OXFORD CIRCUS STATION <> / HAREWOOD PLACE,528897.0,181197.0,256.0,807,0.0,-0.14379978190668755,51.5150003403466
33928,49737,490009186S,WILSON'S SCHOOL,530354.0,163889.0,154.0,J309,0.0,-0.1291803278573745,51.35912371323237
33929,77961,490008775S,SPITFIRE ROAD,530364.0,163320.0,184.0,J307,0.0,-0.12924511651608908,51.35400788122695
33930,53366,490008775N,SPITFIRE ROAD,530356.0,163317.0,4.0,J307,0.0,-0.12936103598477675,51.353982754262745
33931,52571,490011729W,ROUNDSHAW / PHOENIX CENTRE,530156.0,163173.0,278.0,J306,0.0,-0.1322842002517094,51.35273444563644
33932,74718,490007571S,GROVE PARK ROAD,520242.0,177224.0,178.0,NH10,0.0,-0.2698201218638443,51.48120018997705
33933,74390,490001065C,CHISWICK STATION #,520262.0,177242.0,334.0,NH12,0.0,-0.26952612547166316,51.4813577151976
33934,49505,490015162M,SWISS COTTAGE STATION <>,526634.0,184168.0,4.0,8C03,0.0,-0.17532778825277615,51.542211606157174
33935,73347,490000164NN,NORTHWICK PARK STATION <>,516631.0,188027.0,279.0,RK10,0.0,-0.31822271264718255,51.57904803962743
33938,77799,490005115E,CHURCH LANE,518483.0,163509.0,27.0,KB16,0.0,-0.2997191318851628,51.35830588297639
33940,48465,4.90E+09,BAKER STREET,533014.0,197813.0,118.0,UL01,0.0,-0.07821186968442942,51.66336298573396
33941,52236,490004115W,BLOSSOM LANE,532086.0,197851.0,272.0,UG05,0.0,-0.09160698631295577,51.66392314483097
33942,58597,490004115E,BLOSSOM LANE,532169.0,197854.0,93.0,UG05,0.0,-0.0904064988888604,51.66393060663816
33943,48204,490014570D,WHIPPS CROSS ROUNDABOUT,538774.0,188801.0,307.0,YE13,0.0,0.001448786390591249,51.5809915995228
33944,48109,490003151R,BARKING ROAD,541424.0,183171.0,3.0,AF09,0.0,0.03740680217159468,51.52974408867127
33948,76943,490012548S,STANLEY AVENUE,518183.0,184105.0,197.0,RJ05,0.0,-0.2971526092786968,51.54347654100339
33951,57803,490012573S,GASCOIGNE PRIMARY SCHOOL,544359.0,183590.0,149.0,W410,0.0,0.07986034439822216,51.5327669403479
33952,74462,490004189S,BOUNDARY ROAD,544492.0,183372.0,147.0,W202,0.0,0.08168710235806882,51.530774114443574
33954,55871,490007409N,GREATFIELDS ROAD,544878.0,183290.0,328.0,W204,0.0,0.08721423197928578,51.52993848360389
33955,55687,490010951N,PERTH ROAD,544777.0,183499.0,330.0,W205,0.0,0.08584506697122851,51.53184232637506
33956,71333,490012771N,ST MARGARETS,544670.0,183686.0,331.0,W210,0.0,0.08438031490278151,51.533550009959285
33958,54687,490009346W,HATHERLEY GARDENS,541747.0,182464.0,280.0,AC09,0.0,0.04177582314081681,51.52331027289034
33966,57772,490005487A,COLLEGE CRESCENT,526549.0,184460.0,308.0,8C04,0.0,-0.1764479178537053,51.54485481013252
33968,53902,490006586S,ENFIELD TOWN / CECIL ROAD,532737.0,196380.0,265.0,US04,0.0,-0.08275802574417979,51.65055122078189
33971,51839,490014713W,WILLOW WALK,531706.0,189350.0,281.0,9902,0.0,-0.1002917929888146,51.587619581118005
33973,54876,490008271E,HOGARTH CRESCENT,532337.0,166675.0,18.0,HF01,0.0,-0.09967983395932421,51.38370265434459
33974,48632,490006999D,FRASER ROAD,551104.0,177974.0,279.0,E207,0.0,0.1746264913190238,51.48054405332472
33978,58485,490001092D,EDMONTON GREEN STATION #,534219.0,193604.0,285.0,U003,0.0,-0.06241324088883933,51.62525428214137
33979,55451,490001092E,EDMONTON GREEN STATION #,534267.0,193608.0,95.0,U003,0.0,-0.061718708154205514,51.62527878649396
33981,54660,490000008E,ARCHWAY STATION<> / HIGHGATE HILL,529337.0,186864.0,295.0,CF12,0.0,-0.13538189528331704,51.56582717512199
33982,57713,490014625G,ARCHWAY ROAD / TOLLHOUSE WAY,529319.0,187010.0,328.0,CF08,0.0,-0.13558777047846707,51.5671433425308
33985,47949,490000008W,ARCHWAY STATION <>,529380.0,186754.0,198.0,CF02,0.0,-0.13480231984987556,51.56482879519174
3399,56054,490004310W,BRIARWOOD DRIVE,510478.0,190411.0,291.0,PP10,0.0,-0.40623270764329467,51.601713384475104
33995,56646,490010202N,NEW CITY ROAD,541568.0,182634.0,3.0,AC10,0.0,0.03926569213540702,51.524882703199154
33996,71755,490014724N,WILSON ROAD,541509.0,182935.0,339.0,AF08,0.0,0.03853661334428653,51.52760218101757
33997,59172,490011658S,ROMFORD BUS GARAGE,550789.0,189437.0,143.0,VB03,0.0,0.17499803317163917,51.58362247487839
33998,52730,490008888N,KODAK SPORTS GROUND,514436.0,189934.0,337.0,S805,0.0,-0.3492647202821906,51.59663683770738
33999,56890,490008888S,KODAK SPORTS GROUND,514488.0,189875.0,157.0,S805,0.0,-0.3485335570704866,51.59609601527132
34,77337,490014050D,VICTORIA BUS STATION # <>,528963.0,179097.0,87.0,0G01,0.0,-0.14361633343463714,51.49611315833644
3400,56223,490010431W,NORTHWOOD IRON BRIDGE,509758.0,190702.0,292.0,PP04,0.0,-0.41653333600466963,51.60446948015097
34000,49878,490013383S,HEADSTONE DRIVE,514625.0,189560.0,157.0,S802,0.0,-0.34665937574229466,51.593237098503586
34001,73425,490013383N,HEADSTONE DRIVE,514671.0,189427.0,337.0,S802,0.0,-0.34603903056231633,51.59203239995012
34002,57510,490008130S,HIDE ROAD,514798.0,189158.0,157.0,S804,0.0,-0.34429442111179465,51.58958890788223
34003,57382,490005907N,CUNNINGHAM PARK,514838.0,189038.0,337.0,S804,0.0,-0.34375650570247984,51.58850225709182
34004,54406,490008254S,HINDES ROAD,514997.0,188642.0,164.0,SC12,0.0,-0.3415920357365093,51.58491078887198
34005,72927,490008254N,HINDES ROAD,515011.0,188545.0,348.0,SC12,0.0,-0.34142180255523724,51.58403614110385
34006,53840,490011133N,PORTMAN STREET / MARBLE ARCH STATION <>,528017.0,181140.0,344.0,606,0.0,-0.15649545615359062,51.51468799860241
34007,75639,490011021S,PINNER PARK AVENUE,514412.0,190049.0,156.0,S806,0.0,-0.3495735915152546,51.59767527962541
34008,71739,490011021N,PINNER PARK AVENUE,514400.0,190039.0,348.0,S806,0.0,-0.34975002168052477,51.59758783856519
34010,71956,490007356S,GRANGE ROAD / CALEDONIAN MARKET,533211.0,179230.0,223.0,3G02,0.0,-0.082407901283841,51.49632427156534
34016,49447,490001063C,CHINGFORD STATION #,539204.0,194658.0,305.0,Y103,0.0,0.009973908086856503,51.63351530215212
34017,76134,490001063B,CHINGFORD STATION #,539233.0,194641.0,237.0,Y103,0.0,0.01038589894042941,51.633355374752746
34018,49017,490001063D,CHINGFORD STATION #,539194.0,194655.0,314.0,Y103,0.0,0.009828321210906177,51.63349081711282
34020,47614,490014515N,WEST SIDE,526610.0,174453.0,327.0,5K01,0.0,-0.17915656102782096,51.45490911968112
34022,74503,490010886S,PECKHAM RYE / NUNHEAD LANE,534522.0,175573.0,159.0,3R13,0.0,-0.06492521483674314,51.46315100080294
34023,75367,490011584N,RINGSTEAD ROAD / CARSHALTON ROAD,526972.0,164257.0,356.0,J018,0.0,-0.1775962364733062,51.36319623109366
34029,56683,490008321S,HOLY TRINITY CHURCH,543488.0,174144.0,218.0,G824,0.0,0.0634754016951156,51.44811049621075
34031,71186,490010235F,WALTON AVENUE,521590.0,168095.0,84.0,K304,0.0,-0.2535499664528667,51.398866617393
34034,73714,490011634W,ROEBUCK ROAD,519331.0,164719.0,275.0,KB02,0.0,-0.2871401992236362,51.36900363253346
34035,47395,490011634E,ROEBUCK ROAD,519300.0,164732.0,93.0,KB02,0.0,-0.28758095683152,51.36912697866707
34039,75995,490015083F,COLLEGE OF NORTH EAST LONDON,533673.0,189120.0,10.0,9H04,0.0,-0.0720039080610535,51.58508999241002
3404,52874,490013168N,TAUNTON LANE,531296.0,157484.0,341.0,H711,0.0,-0.11801698983128472,51.30134610811831
34042,77999,490008311W,HOLMWOOD GARDENS,525284.0,190160.0,275.0,TS17,0.0,-0.19265001577682023,51.59636202047553
34043,57629,490008311E,HOLMWOOD GARDENS,525368.0,190169.0,93.0,TS17,0.0,-0.19143473120009852,51.59642423158339
3405,75189,490010535N,OLD COULSDON / TUDOR ROSE,531082.0,158146.0,292.0,H709,0.0,-0.1208419402712599,51.30734472547082
34050,73929,490014816E,WOODBINE PLACE,540542.0,188400.0,53.0,X508,0.0,0.026787888541842948,51.57695063814938
34055,73322,490000083X,FONTHILL ROAD,531211.0,186597.0,58.0,CJ20,0.0,-0.10846003740895517,51.562995280895734
34056,74070,490005433W,CLITHEROE AVENUE,513402.0,187061.0,273.0,S001,0.0,-0.3651131830382187,51.57102415741629
34057,58409,490005433S,CLITHEROE AVENUE,513379.0,187103.0,179.0,S001,0.0,-0.3654313662614735,51.57140626126085
34058,55219,490005471N,COLES CRESCENT,513527.0,186787.0,344.0,S109,0.0,-0.3633987805358699,51.56853640240837
3406,73138,490005639N,COULSDON COURT ROAD,530831.0,158916.0,341.0,H616,0.0,-0.12415859920453137,51.31432236520271
34060,72145,490004421T,BOW INTERCHANGE,537914.0,182967.0,20.0,BF03,0.0,-0.013240811855472266,51.52877839184161
34063,58095,490006828E,FIELDING AVENUE,514519.0,172112.0,97.0,MJ18,0.0,-0.3538516845071036,51.43644099075122
34064,73421,490006828W,FIELDING AVENUE,514471.0,172107.0,284.0,MJ18,0.0,-0.3545435495831532,51.43640574229136
34065,53508,490012487W,STAINES ROAD,514026.0,172378.0,309.0,MJ17,0.0,-0.36085557171792476,51.43893110542478
34066,77560,490012487E,STAINES ROAD,514073.0,172358.0,129.0,MJ17,0.0,-0.36018610029216586,51.43874189517522
34069,48631,490014184U,WANDSWORTH / SOUTHSIDE,525604.0,174644.0,288.0,5N06,0.0,-0.1935598832088584,51.45684951314002
34070,76263,490012284N,SOUTHEND ROAD,538493.0,190881.0,345.0,Y709,0.0,-0.0017840125941753333,51.599751232272595
34071,57742,490012284S,SOUTHEND ROAD,538529.0,190780.0,169.0,Y709,0.0,-0.0013044228037213746,51.59883481784303
34072,55619,490013643S,THORPE HALL ROAD,538547.0,190579.0,177.0,YF12,0.0,-0.001124018808712558,51.59702424139852
34073,71820,490013643N,THORPE HALL ROAD,538540.0,190489.0,356.0,YF12,0.0,-0.0012605229925242596,51.59621723591185
34074,53423,490006925S,FOREST ROAD,538576.0,190177.0,172.0,YE14,0.0,-0.0008642361417056236,51.593404806877686
34075,74968,490006925N,FOREST ROAD,538572.0,190135.0,352.0,YE14,0.0,-0.0009385146289919681,51.59302838445933
34080,49291,490013282E,BROWNHILL ROAD / THE CATFORD CENTRE,537824.0,173757.0,100.0,2L07,0.0,-0.01812955677099282,51.44603845260914
34081,49975,490011056F,PLASSY ROAD,537875.0,173670.0,191.0,2L08,0.0,-0.017430012071270512,51.445244254141876
34082,59488,490004186N,LORDSHIP LANE,532049.0,190469.0,351.0,9803,0.0,-0.09492303028875022,51.597595104679385
34083,50563,490015450E,TIBBET'S CORNER,523685.0,173743.0,48.0,5P24,0.0,-0.22148054132094697,51.44917415546689
34084,58423,490013662S2,TIBBET'S CORNER,523679.0,173693.0,229.0,5P24,0.0,-0.22158430064239362,51.44872610427842
34087,51223,490007149DD,HARROW HIGH SCHOOL,516005.0,188037.0,141.0,SC08,0.0,-0.3272494412950881,51.57926696652092
34089,52304,490004888S,CAVENDISH ROAD,520326.0,176912.0,153.0,NH11,0.0,-0.26871723825323124,51.478378279814216
34090,50814,490007618D,MORNING LANE / TRELAWNEY ESTATE,535105.0,184875.0,66.0,DF08,0.0,-0.05297802518875991,51.54660255263114
34092,48610,490011659E,ROMFORD MARKET,551294.0,189123.0,99.0,VA09,0.0,0.1821460237998956,51.5806660166157
34094,50889,490011659G,ROMFORD MARKET,551345.0,189115.0,103.0,VA09,0.0,0.1828780583082214,51.58058045775953
34096,48708,490014201S,WANSTEAD FLATS,540044.0,186234.0,140.0,YM21,0.0,0.018743608948016275,51.55761128533795
341,75345,490000216C,SOUTH WIMBLEDON STATION <>,525862.0,170057.0,268.0,LB04,0.0,-0.19147732967019113,51.41556855060579
34101,73627,490011750E,ROYAL ALBERT HALL,526681.0,179658.0,82.0,401,0.0,-0.17627036402697416,51.501670295185086
34102,52248,490008875KH,KNIGHTSBRIDGE STATION <>,527590.0,179692.0,88.0,7202,0.0,-0.16316912097581265,51.50177157905142
34105,47956,490010691E,OXGATE LANE,522738.0,186938.0,43.0,RA03,0.0,-0.23051313219836103,51.567965722679624
34106,73523,490009408Y,LOWER BOSTON ROAD,515431.0,179914.0,306.0,Q707,0.0,-0.33819107864216585,51.50637835695699
34112,47421,490010592W,OLIVE STREET,550810.0,188852.0,279.0,VA16,0.0,0.17504987308544936,51.57836072050418
34113,47755,490010407C,NORTH STREET,550978.0,188982.0,22.0,VA08,0.0,0.17752835450164534,51.579483815939355
34114,51051,490001161N,KENSAL RISE STATION #,523618.0,183147.0,330.0,RD06,0.0,-0.21915390578747093,51.5337038241149
34115,76283,490010407D,NORTH STREET,551003.0,188972.0,201.0,VA08,0.0,0.1778845793224196,51.57938727632698
34116,49147,490011659H,ROMFORD MARKET,551264.0,189106.0,275.0,VA09,0.0,0.18170607199118172,51.580521319869
34118,58678,490011659L,ROMFORD MARKET,551319.0,189095.0,281.0,VA09,0.0,0.182494497856319,51.58040773639312
34119,55182,490014448S,WESTERN ROAD,551509.0,188777.0,241.0,VA11,0.0,0.18509742879606866,51.57749957308134
34120,51181,490009810N,MERCURY GARDENS,551485.0,188936.0,328.0,VA10,0.0,0.18481986739611783,51.57893460119694
34121,75612,490014452P,WESTERN ROAD,551395.0,188715.0,53.0,VA11,0.0,0.18342682937398097,51.576973117823535
34124,58304,490012238S,SOUTH AFRICA ROAD,523219.0,180973.0,166.0,6202,0.0,-0.2256630552666191,51.5142529853445
3413,74775,490014873W,WOOD LANE,515662.0,177274.0,263.0,NC03,0.0,-0.3357285511546247,51.482603713442884
34130,50832,490012695N,ST GEORGES HOSPITAL,553815.0,185545.0,23.0,V407,0.0,0.21693668827291548,51.54783727524365
34131,55519,490012695S,ST GEORGES HOSPITAL,553797.0,185478.0,202.0,V407,0.0,0.21664803701364233,51.547240205256884
34132,49869,490007826N,COLCHESTER ROAD,555725.0,191710.0,333.0,VH19,0.0,0.24719097241165322,51.6027029091672
34133,74506,490006711S,FAIRFORD WAY,555522.0,191793.0,134.0,VH18,0.0,0.24429895758453074,51.60350466127875
34134,75537,490012819E,ST NEOT'S ROAD,555152.0,191798.0,98.0,VH31,0.0,0.23896286624482896,51.603651552460576
34135,52773,490011492S,REDRUTH ROAD,555056.0,192124.0,175.0,VH12,0.0,0.23772181550817165,51.60660689705691
34137,77200,490012054N,SHEFFIELD DRIVE,555403.0,192137.0,322.0,VH15,0.0,0.24273436862385253,51.60662811991911
34138,76970,490011997W,SETTLE ROAD,555193.0,192335.0,296.0,VH14,0.0,0.23979188163747459,51.60846490186609
3414,75664,490014873E,WOOD LANE,515522.0,177279.0,84.0,NC03,0.0,-0.3377421619173955,51.48267723473745
34141,75285,490004467N1,THE AVENUE,550932.0,189207.0,324.0,VB01,0.0,0.17696161936216145,51.581517715021434
34142,55363,490000196W,ROYAL OAK STATION <>,525717.0,181628.0,284.0,0P07,0.0,-0.18944968750851812,51.51958963241961
34143,59346,490015473E,WESTBOURNE TERRACE,525979.0,181658.0,87.0,0P08,0.0,-0.18566483447690052,51.51980092326556
34145,71343,490007252W,GLOUCESTER TERRACE,526080.0,181336.0,246.0,0M09,0.0,-0.18432499947586947,51.516884622361665
34148,50524,490009983P,MONMOUTH ROAD,534565.0,193753.0,35.0,U301,0.0,-0.05736067635068967,51.62651065497044
34149,47440,490008021W,SIPSON ROAD,507620.0,176942.0,273.0,PC02,0.0,-0.4515962894437815,51.48120538495055
34151,48155,490011963E,SCYLLA ROAD,507844.0,174181.0,66.0,P910,0.0,-0.44921339024352314,51.45634630692489
34152,71749,490012056E,SHEFFIELD WAY,508400.0,174599.0,58.0,P912,0.0,-0.441086180472334,51.45999730036528
34153,55126,490012056W,SHEFFIELD WAY,508587.0,174616.0,251.0,P912,0.0,-0.4383903701969825,51.46011429632882
34154,53365,490011963W,SCYLLA ROAD,507956.0,174207.0,237.0,P910,0.0,-0.4475941047142885,51.45655867743171
34158,53598,490004315BP,BRICKLAYER'S ARMS,533076.0,178878.0,321.0,3F04,0.0,-0.08448410112763415,51.49319280915576
34159,57535,490006664S,EVERSFIELD GARDENS,521218.0,191479.0,146.0,TF06,0.0,-0.25086614184231526,51.609104799382735
3416,53869,490013078E,SUTTON LANE,513027.0,176690.0,76.0,N412,0.0,-0.37384558372218263,51.477886960652235
34160,58848,490010621S,ORCHARDSON STREET,526709.0,182086.0,137.0,0T02,0.0,-0.17499534621096438,51.523484174556394
34161,51856,490004309S,BRIARLEAS GARDENS,557316.0,187910.0,191.0,VP14,0.0,0.2684434812640136,51.568120872283934
34162,73816,490008777S,KINGS GARDENS,557280.0,187682.0,194.0,VP15,0.0,0.2678225394615961,51.56608248313226
34163,72011,490008777N,KINGS GARDENS,557241.0,187610.0,24.0,VP15,0.0,0.26722814109800735,51.565446478963835
34164,49983,490004309N,BRIARLEAS GARDENS,557285.0,187820.0,12.0,VP14,0.0,0.2679563268348569,51.56732092483361
34165,72658,490015474C,UPMINSTER STATION <> # / ST LAWRENCE ROAD,556071.0,186723.0,193.0,VQ04,0.0,0.24996835860362066,51.55780203205888
3417,51169,490013078W,SUTTON LANE,513175.0,176696.0,256.0,N412,0.0,-0.37171344442190096,51.477911328421726
34171,47703,490013928S,HOLLAND ROAD / UPPER ADDISON GARDENS,523960.0,179823.0,139.0,7701,0.0,-0.2153938246316467,51.50375589707286
34172,52333,490009406S,LOWER ADDISON GARDENS,524136.0,179622.0,139.0,7702,0.0,-0.21293003456626317,51.50191090125228
34173,55341,490011812S,RUSSELL GARDENS,524307.0,179428.0,137.0,7703,0.0,-0.2105359746239105,51.50012986309916
34176,73173,490005855C16,CROYDON FLYOVER,532341.0,165256.0,164.0,HC22,0.0,-0.10015044768711905,51.3709495880563
34178,73348,490003089A,DENEHURST GARDENS,519631.0,180227.0,271.0,Q203,0.0,-0.2775976933029169,51.508318806908626
34182,74199,490015041Y,CAMDEN TOWN STATION <>,528962.0,183751.0,333.0,8H01,0.0,-0.14192942297824643,51.537937536720655
34183,49850,490008278N,HOLDERS HILL CIRCUS,524215.0,191010.0,3.0,T915,0.0,-0.20777446037617894,51.604237402303376
34184,47944,490014571N,WHITBY AVENUE,519780.0,182924.0,318.0,RG08,0.0,-0.27453591107172626,51.532526169143445
34185,56283,490014571S,WHITBY AVENUE,519778.0,182972.0,165.0,RG08,0.0,-0.2745484196607488,51.53295798501939
34186,58903,490014687N,POUND LANE / WILLESDEN BUS GARAGE,522121.0,184668.0,323.0,R705,0.0,-0.2401983872633293,51.54769877278148
3419,77452,490007811D,HARLINGTON CORNER,508723.0,176898.0,272.0,P810,0.0,-0.43573226404506743,51.48059919459598
34190,47908,490000003B,ST BOTOLPH STREET,533660.0,181314.0,60.0,1003,0.0,-0.07515463121691371,51.51494600541422
34195,51676,490011729E,ROUNDSHAW / PHOENIX CENTRE,530125.0,163189.0,100.0,J306,0.0,-0.1327232750943583,51.35288532959376
34196,76888,490004926W,CENTRAL PARADE,516243.0,182945.0,276.0,QM12,0.0,-0.3254978106389535,51.533453478984654
34197,NONE,,CHURCH HILL ROAD,523538.0,164999.0,235.0,JC08,0.0,-0.2266379569484062,51.3706213880873
34198,56063,490015197O,UNIVERSITY OF WESTMINSTER,516078.0,187871.0,9.0,SC11,0.0,-0.3262512234787677,51.57776002750283
342,47186,490015174B,MORDEN ROAD / SOUTH WIMBLEDON STATION <>,525790.0,169950.0,177.0,LB10,0.0,-0.1925500738696617,51.41462289303404
3420,52018,490010245E,NEWPORT ROAD,506986.0,176910.0,96.0,PC15,0.0,-0.46073241511793844,51.481037905034704
34201,53723,490013660W,THYRA GROVE,526036.0,191799.0,304.0,TU05,0.0,-0.181210656485789,51.610923750348235
34202,76086,490010182O,NETHER STREET,525813.0,192031.0,111.0,TU06,0.0,-0.18434624127321314,51.6130585099901
34203,49175,490010182W,NETHER STREET,525774.0,192036.0,291.0,TU06,0.0,-0.18490740062071107,51.61311214979397
3421,76476,490008014W,BATH ROAD / NEWPORT ROAD,506822.0,176902.0,282.0,PC15,0.0,-0.46309561084427253,51.480996961333474
34212,58704,490013111N,SWAN ROAD,505939.0,179625.0,19.0,PB12,0.0,-0.4749899688082439,51.50563795990478
34214,50484,490011111T,POPLAR HIGH STREET / BLACKWALL [DLR],538145.0,180753.0,94.0,BP13,0.0,-0.010779999702336729,51.508826951504695
34215,73923,490011107G,POPLAR / ALL SAINTS CHURCH,538032.0,180980.0,167.0,BP12,0.0,-0.0123184442927891,51.51089437055564
34229,73008,490005481CE,COLINDALE AVENUE,520861.0,189525.0,139.0,T709,0.0,-0.2566916955585198,51.59162059133216
3423,58997,490009308W,HEATHROW CLOSE,504889.0,176776.0,222.0,PD02,0.0,-0.49095878043848995,51.48022578583749
34231,48473,490012534W,SANDHURST ROAD / ST ANDREWS CHURCH,538914.0,173343.0,267.0,2F04,0.0,-0.002617214342174809,51.44205214371887
34232,54386,490006200C,DRUID STREET,533487.0,179732.0,195.0,3704,0.0,-0.07824460782644016,51.50077040397447
3424,71378,3700160,YE OLD GEORGE INN,502700.0,177107.0,102.0,6Z05,0.0,-0.5223734903609797,51.48360221041818
34246,72669,490012906S,STRATFORD CENTRE,538971.0,184463.0,27.0,A903,0.0,0.002576774491075372,51.541962406797595
3425,55811,3700161,THE STAR & GARTER,502848.0,176980.0,309.0,6Z04,0.0,-0.5202798010045891,51.48243380865964
34251,54579,490000148K,MONUMENT STATION <>,532997.0,180833.0,87.0,1301,0.0,-0.08488498017383071,51.51077986371385
34252,54382,490013573W,TOWER OF LONDON,533587.0,180722.0,72.0,B201,0.0,-0.07643014629930216,51.50964332269213
34253,51099,490013573X,TOWER OF LONDON,533645.0,180716.0,245.0,B201,0.0,-0.07559715668802715,51.50957570209483
34254,48921,490013702E,TOLWORTH TOWER,519754.0,166035.0,327.0,K916,0.0,-0.28062347300087076,51.380742368642444
34256,71417,490008956S,LANGLEY PARK SCHOOL,537620.0,167217.0,182.0,FK21,0.0,-0.0235998408143498,51.387318058397724
34265,56493,490009111HN,LEWISHAM FIRE STATION,538088.0,174953.0,214.0,2901,0.0,-0.013866701633712607,51.456721618232486
34268,57823,490001029E,BLACKHEATH STATION #,539669.0,175980.0,174.0,2B01,0.0,0.00927925292298636,51.46556273936081
34269,47846,490010552S,OLD FORD ROAD,536830.0,183834.0,154.0,BD12,0.0,-0.0285210485541248,51.53683280543967
3427,57084,490013543N,PURLEY DOWNS ROAD,531988.0,162296.0,47.0,H515,0.0,-0.10631607815576355,51.34443084391123
34271,58169,490010948E,PERRY HALL SCHOOL,545859.0,167022.0,79.0,F807,0.0,0.09464328439550314,51.38351005777218
34272,55130,490010104E,MOUNTVIEW ROAD,546287.0,166926.0,84.0,F806,0.0,0.10074981564703638,51.38253739001473
34273,47902,490010634E,ORPINGTON / PERRY HALL ROAD,546650.0,166884.0,135.0,F804,0.0,0.1059450043328638,51.38206640932198
34274,76484,490007292N,GOODMEAD ROAD,546413.0,166853.0,23.0,F803,0.0,0.10252905681409305,51.381848983715926
34275,72758,490010104W,MOUNTVIEW ROAD,546221.0,166904.0,263.0,F806,0.0,0.09979303402055338,51.382356697656355
34276,58287,490010948W,PERRY HALL SCHOOL,545809.0,166993.0,247.0,F807,0.0,0.09391339207646396,51.38326230971545
